SDR5ID,ra_deg,dec_deg,z,M_i,mbh_solar,chi2_pdf,log10_tau_d,log10_sigma_mag_sqrtyr,log10_tau_lim_lo,log10_tau_lim_hi,log10_sig_lim_lo,log10_sig_lim_hi,edge_flag,Plike,Pnoise,Pinf,mu,npts
1657.0,10.787184,1.205258,1.1875,-24.725,0.0,0.978564,5.0,-1.025,3.61081,4.76118,-1.10472,-0.925447,1.0,159.761,96.592,159.777,19.3453,61.0
1793.0,11.535614,0.093672,1.4401,-24.937,8.789,1.07263,3.79371,-0.764047,3.25252,4.66885,-0.85764,-0.69956,0.0,125.541,62.0263,125.507,19.6134,54.0
2233.0,14.289608,-0.91414,1.8899,-26.646,9.279,0.873159,5.0,-1.175,3.65782,4.77476,-1.24565,-1.07683,1.0,195.247,98.2345,195.274,18.8447,62.0
1915.0,12.271702,0.724552,1.1928,-24.044,0.0,1.03821,3.23835,-0.874558,2.85066,4.59955,-1.01371,-0.788438,0.0,146.279,118.468,146.229,20.1562,63.0
1735.0,11.225261,-1.0336,1.8633,-26.02,8.966,1.05959,2.58991,-0.935057,2.4538,4.32497,-1.07228,-0.883537,0.0,177.707,130.637,176.625,19.2568,64.0
1602.0,10.493894,0.052848,1.0286,-23.886,8.708,1.23815,1.5958,-0.382165,1.37064,2.43831,-0.624701,-0.326045,0.0,104.267,96.2718,100.182,19.7387,49.0
1615.0,10.556096,0.988253,0.3289,-22.652,8.392,1.09806,1.67474,-0.613906,1.28488,2.60343,-0.842083,-0.48254,0.0,45.7535,41.7998,42.6224,18.1998,19.0
1594.0,10.461058,0.12448,0.4559,-23.058,0.0,1.2155,1.41141,-0.22608,-0.468815,1.68626,-0.339167,0.676064,0.0,14.5296,14.1916,10.9728,18.8058,10.0
2062.0,13.143067,-0.551588,1.9339,-26.156,9.514,1.59135,3.03029,-1.05572,2.86386,4.55023,-1.18644,-0.976812,0.0,170.368,120.229,170.015,19.1701,63.0
2044.0,13.029094,0.804707,1.6003,-24.802,0.0,1.12477,3.8153,-0.894056,3.28159,4.67215,-1.00326,-0.801678,0.0,134.667,81.2431,134.612,20.466,62.0
1697.0,10.98529,-0.475125,1.8631,-25.918,9.242,1.08462,0.179168,0.25825,-0.562936,0.308475,0.147377,0.586029,0.0,123.224,121.81,97.669,19.2561,65.0
2157.0,13.806295,-0.326635,1.9871,-25.195,0.0,1.30044,2.67665,-0.934526,2.50028,4.43469,-1.09406,-0.858553,0.0,127.888,100.589,127.318,20.1476,57.0
1922.0,12.327195,1.219163,1.3389,-24.822,8.738,1.47705,2.91023,-0.835076,2.7183,4.51573,-0.995699,-0.746327,0.0,135.844,96.3976,135.458,19.5695,59.0
1614.0,10.554209,0.135379,1.477,-24.509,0.0,1.34506,3.77878,-0.929488,3.2093,4.6605,-1.03939,-0.825329,0.0,125.685,97.3125,125.638,19.9088,57.0
1627.0,10.604052,0.417697,2.3167,-26.692,9.575,1.56061,5.0,-0.925,3.24351,4.68228,-1.0072,-0.847532,1.0,309.042,176.0,309.034,19.2521,117.0
1587.0,10.42985,-0.981957,2.5442,-26.874,9.329,2.05406,5.0,-0.975,3.25069,4.70012,-1.07985,-0.81103,1.0,149.496,99.3989,149.502,19.185,65.0
2303.0,14.772956,0.114358,0.7189,-25.465,8.956,1.28497,2.13704,-0.784835,1.92817,3.23485,-0.91642,-0.740148,0.0,164.811,126.694,162.163,17.5934,58.0
1662.0,10.812936,1.181471,1.9202,-25.987,9.012,1.08819,3.06261,-1.07317,2.86391,4.55376,-1.1917,-1.0004,0.0,164.172,125.827,163.864,19.368,60.0
1887.0,12.09271,-1.23668,1.6576,-25.9,9.448,1.09853,3.11957,-1.03792,2.90018,4.57417,-1.14741,-0.968165,0.0,146.158,118.475,145.924,19.2341,52.0
1935.0,12.412985,-0.116504,3.0538,-27.235,0.0,1.53105,3.3842,-1.11943,2.976,4.60953,-1.23298,-1.03459,0.0,172.903,152.482,172.809,19.0299,63.0
1694.0,10.957936,-0.310011,1.1052,-24.164,0.0,1.13839,5.0,-0.95,3.23014,4.68393,-1.05956,-0.831083,1.0,134.969,101.762,134.967,19.844,54.0
1774.0,11.412554,0.57973,1.6981,-25.767,8.571,1.15573,2.74312,-0.836122,2.60447,4.48724,-1.00431,-0.766365,0.0,95.93,72.7592,95.4333,19.1862,38.0
1919.0,12.300488,0.910348,1.4168,-24.713,8.589,1.01259,3.61667,-0.746161,3.19893,4.65319,-0.845994,-0.669057,0.0,119.082,50.847,119.009,20.1123,57.0
2121.0,13.583285,0.457762,2.5195,-27.768,0.0,1.0659,0.424575,-0.443838,-0.611815,0.696609,-0.617113,0.023207,0.0,179.38,178.517,167.017,18.1946,58.0
1908.0,12.232731,-0.010079,1.7245,-25.453,8.878,1.21058,1.65589,-0.30879,1.43399,1.98091,-0.434781,-0.260243,0.0,121.315,100.047,115.048,19.4987,59.0
2248.0,14.347966,0.682716,0.67,-23.38,8.629,1.41438,1.68483,-0.479121,1.44854,2.09425,-0.648619,-0.405872,0.0,129.226,106.106,124.16,19.5268,59.0
1629.0,10.618263,1.145729,0.8162,-23.661,8.016,1.13831,2.59088,-1.009,2.42031,4.28939,-1.15375,-0.937646,0.0,152.801,124.287,151.689,19.692,60.0
1961.0,12.557405,-0.412891,2.0306,-26.322,9.431,1.08273,2.72186,-1.02876,2.58196,4.4462,-1.16174,-0.970066,0.0,194.579,142.668,193.939,19.1804,68.0
2054.0,13.105587,0.335193,1.3238,-25.273,0.0,1.1804,1.72988,-0.40654,1.5175,2.04239,-0.52226,-0.361529,0.0,142.866,109.002,137.018,19.045,62.0
1619.0,10.564725,-0.582088,2.1244,-25.999,9.518,1.00809,3.23496,-0.890801,3.04006,4.59905,-0.992054,-0.830077,0.0,165.046,79.5198,164.805,19.6011,63.0
1862.0,11.94494,0.270029,1.4564,-24.927,9.178,1.08892,5.0,-0.95,3.45458,4.72805,-1.02973,-0.857492,1.0,169.198,110.753,169.208,19.7589,63.0
2101.0,13.423789,-0.392627,2.235,-25.337,0.0,1.33151,2.07458,-0.511434,1.79343,3.35392,-0.755389,-0.417167,0.0,97.291,79.28,94.9361,20.34,54.0
1861.0,11.942678,-0.010113,1.541,-25.776,9.059,1.43537,3.02754,-0.932286,2.85386,4.58318,-1.05892,-0.864744,0.0,167.901,106.062,167.756,19.1184,63.0
1904.0,12.206775,1.095444,2.6152,-26.983,8.568,0.985432,2.60928,-1.05262,2.45557,4.30026,-1.18133,-0.997056,0.0,176.571,142.526,175.451,19.1211,60.0
1596.0,10.468964,0.501399,2.3063,-26.233,8.982,1.00262,2.48712,-0.952643,2.33272,4.27397,-1.10408,-0.897899,0.0,145.664,112.312,144.532,19.4348,54.0
1718.0,11.102443,0.698739,0.7959,-23.767,8.589,0.935847,5.0,-1.25,3.44644,4.72567,-1.33444,-1.13404,1.0,182.154,119.431,182.16,19.6481,65.0
2210.0,14.166026,0.97234,1.1661,-25.505,0.0,1.0074,2.87132,-0.994966,2.70519,4.49958,-1.10841,-0.937896,0.0,174.731,136.365,174.281,18.7657,59.0
1896.0,12.155486,1.016292,1.1025,-24.156,0.0,1.33687,2.74143,-0.855698,2.61478,4.49625,-1.04345,-0.776517,0.0,132.357,97.5345,131.908,19.6091,56.0
2082.0,13.264385,-0.910222,1.1681,-26.226,9.079,1.11658,5.0,-1.25,3.19871,4.68168,-1.33151,-1.1589,1.0,212.515,153.244,212.514,17.9376,63.0
1646.0,10.709845,-0.615568,1.3332,-25.888,9.082,1.24306,3.13983,-1.01964,2.85117,4.58844,-1.13639,-0.953713,0.0,197.348,150.266,197.265,18.6989,66.0
2232.0,14.288237,-0.678268,1.2288,-24.995,8.617,1.13593,2.8308,-0.880958,2.71634,4.54608,-1.02981,-0.822087,0.0,152.718,99.4742,152.465,19.3816,58.0
2160.0,13.820787,1.145764,3.1313,-26.923,8.926,1.06768,3.00491,-0.749037,2.86929,4.53986,-0.873929,-0.683906,0.0,139.139,72.1545,138.695,19.6983,60.0
2055.0,13.106019,0.714199,2.9201,-26.489,8.113,1.31492,5.0,-1.175,3.22477,4.68874,-1.27836,-1.04846,1.0,160.479,147.894,160.486,19.6167,63.0
2052.0,13.087296,1.010486,1.5198,-24.908,8.544,1.45899,2.66511,-0.548721,2.52387,4.46844,-0.719628,-0.460511,0.0,67.7001,47.1598,67.2323,19.7147,37.0
2246.0,14.343702,1.017194,1.1402,-25.743,8.624,1.47208,2.84999,-0.950661,2.6678,4.51012,-1.12285,-0.871998,0.0,154.933,110.958,154.568,18.4383,56.0
1726.0,11.150207,-0.736018,2.5134,-25.649,8.893,1.30194,2.24455,-0.576753,2.01964,3.9428,-0.775702,-0.513034,0.0,115.855,89.6138,114.128,20.1331,56.0
1916.0,12.274767,-0.526197,4.1493,-26.917,0.0,1.27951,3.00033,-0.987277,2.80628,4.55158,-1.12699,-0.899389,0.0,150.518,101.627,150.247,20.075,62.0
1754.0,11.29397,-0.502717,1.4749,-25.058,8.944,1.27098,3.04787,-1.00711,2.84464,4.57018,-1.12929,-0.934852,0.0,168.635,125.715,168.436,19.6777,64.0
1784.0,11.477666,0.18662,1.5102,-25.47,8.756,1.26441,1.91823,-0.343396,1.68298,3.30641,-0.501645,-0.303702,0.0,112.631,92.3264,110.149,19.2909,55.0
1634.0,10.655962,0.434945,1.4908,-25.684,9.289,1.15866,7.5,-0.937284,3.13069,4.65391,-0.905613,-0.749035,0.0,160.134,86.8787,142.334,19.3432,56.0
1890.0,12.108727,-1.21966,1.0341,-23.651,0.0,1.00072,5.0,-0.525,3.36223,4.70865,-0.60282,-0.416728,1.0,53.7433,9.22778,53.7497,20.3157,35.0
1970.0,12.61162,0.532553,1.2113,-25.837,9.305,0.837327,2.62938,-0.824287,2.50408,4.28862,-0.916098,-0.790202,0.0,171.2,100.087,169.944,18.447,58.0
1689.0,10.928317,0.811596,0.913,-23.709,8.684,1.13208,2.87036,-0.860241,2.69283,4.50947,-0.993527,-0.794019,0.0,143.459,102.901,143.06,20.0432,63.0
2154.0,13.790781,-0.756024,0.6495,-22.692,0.0,1.54032,2.37451,-0.61266,2.12535,3.9998,-0.802603,-0.520567,0.0,103.552,73.1094,101.931,20.0813,54.0
1597.0,10.473891,0.698703,0.5584,-22.608,8.181,1.1505,0.844791,0.010376,-0.668371,1.15283,-0.150771,0.693719,0.0,22.0632,21.9824,15.8808,19.5429,14.0
2171.0,13.909231,-0.458341,1.227,-24.365,8.529,1.14736,5.0,-0.875,3.70434,4.7877,-0.963781,-0.788984,1.0,134.141,60.39,134.175,20.0587,59.0
2117.0,13.537396,-0.319313,0.939,-24.795,8.925,1.01688,3.17425,-1.01925,2.95879,4.58503,-1.11849,-0.961966,0.0,173.548,108.488,173.32,18.5529,57.0
2047.0,13.065205,0.52237,2.8495,-27.045,0.0,1.90628,3.02559,-0.86621,2.68434,4.534,-0.996247,-0.737438,0.0,106.023,83.7983,105.83,19.0332,47.0
2162.0,13.829101,0.834711,2.4822,-26.505,8.493,1.86252,1.91462,-0.817562,1.56235,2.3794,-1.01725,-0.663251,0.0,259.262,230.92,255.321,19.3935,109.0
1555.0,10.196103,-0.286376,0.5574,-22.797,8.078,1.05054,0.581101,-0.144154,-0.392697,0.829452,-0.304024,0.285949,0.0,124.955,123.592,112.872,19.6159,55.0
1588.0,10.445583,0.346402,2.8311,-26.206,0.0,0.73699,3.30717,-0.865498,3.08634,4.61716,-0.970971,-0.802158,0.0,152.437,76.1781,152.259,20.1875,63.0
1840.0,11.818836,0.387904,2.2079,-26.899,9.789,1.44165,2.31375,-0.658119,2.24319,4.42254,-0.922297,-0.638756,0.0,155.736,130.309,155.165,18.7717,63.0
1869.0,11.998522,-0.573214,1.0344,-23.945,0.0,1.40254,2.03122,-0.259539,1.83357,3.27699,-0.396806,-0.214903,0.0,103.902,63.57,101.297,19.9064,59.0
2050.0,13.080486,-0.387643,2.8194,-26.605,8.919,1.60412,5.0,-1.0,3.41355,4.72574,-1.09599,-0.878862,1.0,127.711,85.9178,127.718,19.7602,56.0
2252.0,14.383542,-0.654813,1.5805,-24.718,0.0,1.11919,1.34703,-0.507214,1.00511,1.86367,-0.781647,-0.37802,0.0,124.81,119.976,119.205,20.2327,57.0
1583.0,10.421135,-0.327168,0.4637,-22.784,8.538,1.19174,-2.3,1.5,-1.92939,0.094227,0.264795,1.27072,1.0,20.455,20.4557,11.3929,18.9684,12.0
1683.0,10.908776,0.771086,1.5741,-25.267,9.083,1.02878,3.11736,-0.939809,2.97511,4.57531,-1.04434,-0.88029,0.0,175.646,93.356,175.306,19.4997,65.0
2207.0,14.160388,0.611479,1.2352,-24.237,0.0,1.2454,7.49999,-0.874123,2.85351,4.60252,-0.877602,-0.670815,0.0,128.87,79.4118,114.546,20.1094,55.0
2289.0,14.655443,-0.598251,1.8125,-26.075,9.103,1.39201,2.3416,-0.990359,2.17127,4.15347,-1.1928,-0.929188,0.0,174.26,133.559,172.875,19.1115,62.0
1570.0,10.327463,0.295137,1.7649,-26.557,8.711,1.39632,3.09242,-1.1062,2.90152,4.56146,-1.20538,-1.05152,0.0,192.592,126.92,192.29,18.5311,64.0
2010.0,12.8539,0.509212,1.6164,-24.996,0.0,0.792265,2.56684,-0.850965,2.40467,4.37933,-1.01159,-0.793786,0.0,136.798,102.03,136.014,19.9237,55.0
2281.0,14.599445,-0.070862,0.9338,-24.453,8.475,1.03209,2.44359,-0.788297,2.29525,4.04842,-0.896054,-0.751628,0.0,170.33,103.358,168.611,18.9978,61.0
1760.0,11.319173,-0.813794,2.8819,-26.807,10.045,1.431,2.67744,-0.951329,2.48933,4.35652,-1.08784,-0.876206,0.0,143.265,133.211,142.361,19.4118,56.0
2041.0,13.018611,0.217644,1.7127,-25.215,0.0,1.12494,3.04342,-0.906257,2.89377,4.57342,-1.01774,-0.846961,0.0,164.272,86.5896,164.024,19.7703,64.0
2329.0,14.919463,-0.16285,2.391,-26.615,9.799,0.994729,-0.05696,0.466084,-1.68186,-0.030885,0.406382,1.23016,0.0,104.243,103.921,76.8438,19.1267,61.0
2084.0,13.270041,0.093687,1.7378,-25.034,0.0,1.23896,2.96797,-0.951321,2.82646,4.5242,-1.07251,-0.874493,0.0,134.82,88.8682,134.352,20.0351,57.0
2285.0,14.625671,0.858363,1.8256,-26.101,9.158,3.09773,3.77681,-1.28993,3.15618,4.65512,-1.39961,-1.16976,0.0,114.685,86.6439,114.669,19.1576,59.0
1995.0,12.78365,0.154606,1.8365,-25.921,9.267,0.973136,2.64832,-1.03598,2.50437,4.4373,-1.18578,-0.981461,0.0,167.815,128.45,167.219,19.2982,59.0
1584.0,10.422763,0.59579,1.1644,-24.587,8.626,0.810758,2.48125,-0.710465,2.34837,4.24913,-0.82831,-0.672318,0.0,136.127,78.0903,134.854,19.4642,53.0
1671.0,10.844974,-1.118293,1.3355,-24.38,8.581,1.1579,3.89488,-0.948837,3.30555,4.67888,-1.05117,-0.857309,0.0,122.218,83.9301,122.171,20.4052,55.0
2163.0,13.835563,-0.91516,1.8945,-25.335,0.0,1.04374,2.78844,-0.928116,2.64509,4.44609,-1.06868,-0.85669,0.0,153.313,105.333,152.606,19.8224,60.0
2166.0,13.861615,0.143903,2.0685,-25.772,8.793,1.28008,3.17432,-1.11123,2.8687,4.56857,-1.23441,-1.01367,0.0,143.625,117.874,143.421,19.6137,56.0
2087.0,13.295204,0.50713,1.5764,-24.293,0.0,0.841964,3.21393,-0.589969,2.99786,4.59163,-0.698719,-0.516896,0.0,97.9195,47.2092,97.6844,20.3195,53.0
1665.0,10.821603,-0.654556,0.8575,-23.234,8.394,1.1934,2.0283,-0.657368,1.80507,2.89138,-0.852975,-0.582399,0.0,119.668,88.41,116.576,20.1656,55.0
2079.0,13.24055,0.877932,1.0265,-23.93,8.697,1.37095,2.94721,-0.763253,2.78734,4.52817,-0.896665,-0.683552,0.0,123.292,78.1142,122.899,19.7104,56.0
2001.0,12.810422,0.395746,1.5655,-24.519,0.0,1.4737,1.81069,-0.435568,1.5534,4.03887,-0.843203,-0.369405,0.0,102.836,97.9269,101.273,20.2915,56.0
2209.0,14.16391,-0.615365,0.9204,-23.912,8.7,1.24237,1.16805,-0.231419,0.922087,1.46318,-0.390112,-0.160494,0.0,130.095,119.836,120.354,19.6004,62.0
2184.0,14.002607,0.898734,2.7598,-25.94,8.472,0.844998,2.86194,-1.023,2.67315,4.49765,-1.17274,-0.929357,0.0,125.942,98.3103,125.517,20.1525,54.0
2108.0,13.479811,-0.0526,1.7189,-27.07,9.669,1.02824,1.30584,-0.827594,0.986224,1.62121,-0.965272,-0.739905,0.0,198.693,192.402,190.587,17.9904,61.0
1966.0,12.588428,0.859743,2.2345,-27.826,0.0,1.42556,3.48205,-1.1205,3.10712,4.63802,-1.24109,-1.02899,0.0,173.351,141.789,173.28,17.7595,57.0
1934.0,12.401648,0.081236,2.3,-26.889,9.362,1.03337,3.85954,-0.941379,3.29163,4.67732,-1.03735,-0.871627,0.0,164.657,78.4748,164.623,19.2166,59.0
1723.0,11.128015,0.600193,1.2741,-24.427,8.653,1.00886,3.43966,-0.998594,3.02603,4.62539,-1.12006,-0.89345,0.0,120.516,100.382,120.467,19.9606,51.0
2085.0,13.272028,0.43566,1.5417,-24.499,0.0,1.02272,3.41437,-0.815081,3.10896,4.63141,-0.924624,-0.729002,0.0,118.585,78.9841,118.487,20.2135,56.0
1565.0,10.301716,1.191363,1.7528,-25.332,0.0,1.06055,5.0,-1.125,3.20161,4.67878,-1.23125,-1.00493,1.0,148.596,115.395,148.602,19.7574,59.0
2188.0,14.020014,0.857379,0.6945,-23.934,8.855,1.34786,5.0,-0.9,3.23242,4.67831,-0.995443,-0.811945,1.0,153.933,101.433,153.938,18.9118,58.0
1684.0,10.909542,0.08995,0.8215,-24.24,8.639,1.33904,2.66573,-0.663437,2.56467,4.47995,-0.836961,-0.617209,0.0,126.785,90.1017,126.214,19.1925,56.0
1623.0,10.584492,-0.996887,1.3335,-25.357,8.836,1.13211,3.14162,-0.961002,2.86629,4.59089,-1.07774,-0.889809,0.0,171.702,126.608,171.613,19.2541,62.0
1801.0,11.557423,0.736192,1.4896,-25.809,9.023,0.953518,5.0,-1.075,3.55554,4.74447,-1.15588,-1.00802,1.0,201.799,101.051,201.797,18.877,64.0
1864.0,11.986071,0.488154,0.853,-23.266,8.518,1.10426,2.7042,-0.735397,2.56707,4.44054,-0.875185,-0.674342,0.0,123.533,71.5785,122.891,20.0775,56.0
1827.0,11.734986,-0.985695,1.9661,-25.847,8.763,1.16245,2.69532,-0.88218,2.56561,4.4217,-1.02076,-0.822635,0.0,164.062,110.217,163.285,19.5546,63.0
2159.0,13.815801,-0.831331,0.4577,-22.222,0.0,69.7473,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,164.062,-10.0,-10.0,19.1878,4.0
2104.0,13.428996,0.349228,2.85,-26.712,0.0,0.794639,3.10813,-1.17019,2.88227,4.56993,-1.28875,-1.09487,0.0,174.723,134.852,174.488,19.5632,60.0
2298.0,14.73232,1.191272,1.221,-26.079,8.963,1.3945,3.05826,-0.987228,2.91734,4.55576,-1.08843,-0.92675,0.0,174.478,93.688,174.09,18.36,60.0
2318.0,14.844383,0.050395,4.1544,-27.806,9.368,1.27605,2.69014,-1.04814,2.49675,4.41698,-1.21774,-0.969439,0.0,162.991,144.607,162.323,19.159,59.0
1557.0,10.220233,-1.123579,3.6615,-26.342,0.0,1.14808,2.82127,-0.874282,2.62256,4.52733,-1.04656,-0.783045,0.0,110.749,85.691,110.529,20.3622,53.0
2029.0,12.943678,0.046486,1.3833,-25.137,9.309,1.45193,2.31357,-0.581609,2.13949,4.09343,-0.762855,-0.532662,0.0,117.901,79.7767,116.337,19.4711,54.0
1795.0,11.542394,0.080487,0.8242,-24.097,0.0,1.18609,3.50854,-0.818435,2.91983,4.61009,-0.914126,-0.748039,0.0,136.079,105.14,136.068,19.3729,53.0
1791.0,11.510457,0.180549,1.4327,-24.988,8.805,1.41183,2.11526,-0.910109,1.83126,3.80957,-1.15648,-0.792637,0.0,138.337,129.08,136.578,19.5709,55.0
1809.0,11.633404,-0.241383,1.0776,-23.983,0.0,1.23571,1.33677,-0.523675,0.903904,1.78468,-0.775938,-0.337954,0.0,125.006,120.063,118.987,19.9587,56.0
1698.0,10.985799,-1.232647,0.9356,-22.987,8.861,1.1554,2.84496,-0.484,2.72493,4.47832,-0.596676,-0.42895,0.0,93.6738,33.555,93.0353,20.0948,49.0
1688.0,10.922868,0.936112,0.83,-23.768,9.203,1.21697,5.0,-0.725,3.4785,4.74213,-0.799247,-0.618084,1.0,123.889,59.5966,123.909,19.4567,55.0
2337.0,14.959822,0.493916,0.7479,-23.756,8.517,0.999091,3.25089,-0.841455,3.07029,4.6052,-0.938603,-0.788473,0.0,155.858,87.6994,155.614,19.3323,58.0
2066.0,13.153083,0.542848,1.576,-25.223,9.147,1.27283,5.0,-0.95,3.04708,4.64834,-1.03014,-0.822855,1.0,144.776,116.224,144.783,19.6509,58.0
1766.0,11.355502,0.872105,1.6769,-25.529,8.963,0.959565,2.99275,-1.0123,2.83654,4.55211,-1.14824,-0.933111,0.0,147.355,106.127,147.041,19.542,57.0
1771.0,11.371543,0.098738,3.0456,-26.328,9.738,0.938887,3.04458,-0.823493,2.85319,4.55994,-0.946432,-0.752542,0.0,127.407,91.451,127.125,19.98,55.0
1946.0,12.48685,0.500687,0.97,-24.808,8.933,1.21231,3.51971,-0.922323,3.21073,4.64996,-1.02109,-0.853266,0.0,153.2,74.4275,153.091,19.0518,59.0
1808.0,11.626554,0.875531,0.5014,-22.197,8.545,1.24166,1.54824,-0.365279,0.522868,2.23926,-0.565077,0.081805,0.0,20.7455,19.0335,17.6663,19.7122,12.0
2006.0,12.834827,-0.71389,2.3393,-25.74,0.0,1.20174,5.0,-1.0,3.3128,4.7101,-1.07638,-0.861926,1.0,132.578,89.8501,132.591,19.8952,55.0
2295.0,14.68674,-0.659494,1.6048,-25.429,9.436,1.53583,1.56256,-0.744902,0.852057,2.46206,-1.12859,-0.404333,0.0,138.436,135.675,135.406,19.4901,57.0
2142.0,13.743735,1.062636,2.0171,-25.708,9.018,0.996469,2.91487,-1.05059,2.70323,4.49452,-1.19418,-0.95984,0.0,155.073,122.145,154.595,19.8469,61.0
1680.0,10.900016,1.110268,0.998,-24.267,8.57,1.0677,2.59626,-0.694022,2.47225,4.30805,-0.797964,-0.655265,0.0,153.119,88.3553,151.959,19.3763,62.0
2138.0,13.728507,-0.71224,2.219,-27.712,0.0,1.2617,3.31259,-1.13185,2.98077,4.61546,-1.24363,-1.05186,0.0,177.536,120.29,177.481,17.9965,57.0
2181.0,13.987706,-0.03812,2.1334,-25.463,0.0,0.931117,2.87812,-0.74952,2.75616,4.49574,-0.865382,-0.695015,0.0,142.611,82.4278,142.044,20.1431,61.0
2257.0,14.43244,-0.199722,1.0672,-23.97,8.544,1.71133,2.29921,-0.840871,2.07552,4.05171,-1.04086,-0.763778,0.0,133.932,124.874,132.453,19.8095,60.0
1674.0,10.85232,-1.20748,1.3554,-23.886,0.0,1.00573,2.83276,-0.673445,2.63615,4.52525,-0.840226,-0.600423,0.0,107.833,85.4086,107.547,20.4662,55.0
1971.0,12.628353,0.190309,0.646,-22.642,0.0,1.18059,5.0,-0.7,3.16708,4.66604,-0.788178,-0.62159,1.0,139.935,63.0803,139.932,19.6687,59.0
1972.0,12.631374,-0.554184,1.9933,-25.694,9.603,1.15976,2.11419,-0.771039,1.93394,3.65524,-0.967342,-0.722762,0.0,165.921,128.049,163.627,19.6313,64.0
2065.0,13.152437,0.148695,0.8837,-23.713,8.386,1.15666,2.89764,-0.548741,2.74582,4.54931,-0.661413,-0.503499,0.0,120.561,82.0958,120.321,19.6743,56.0
2031.0,12.967513,1.055413,1.8107,-26.333,8.857,1.6712,2.51802,-0.897484,2.32777,4.28059,-1.06049,-0.82218,0.0,173.899,137.134,172.862,19.0406,68.0
1660.0,10.802939,0.934733,0.9019,-24.386,9.165,1.02921,2.77803,-0.726129,2.66494,4.45814,-0.843136,-0.678211,0.0,143.273,80.8364,142.558,19.067,56.0
1732.0,11.201527,1.060708,2.1285,-25.296,0.0,1.69445,2.51268,-0.768205,2.29973,4.36265,-0.984745,-0.684228,0.0,110.322,92.2214,109.603,20.1642,58.0
2105.0,13.443671,0.895453,2.3452,-26.071,0.0,0.999633,5.0,-1.15,3.3908,4.71381,-1.24189,-1.02199,1.0,141.787,119.127,141.792,19.594,55.0
2012.0,12.85844,0.796043,1.0592,-24.012,8.638,1.25437,3.27486,-0.759796,2.94531,4.5951,-0.875649,-0.677569,0.0,120.447,68.2091,120.309,20.0601,56.0
1546.0,10.158879,0.053583,1.5516,-24.538,8.464,1.4423,2.03534,-0.601888,1.74757,2.85195,-0.792559,-0.508738,0.0,106.832,95.17,103.805,20.2117,54.0
1681.0,10.901661,1.061088,1.6504,-25.017,0.0,0.978808,2.34532,-0.916198,2.15114,4.11597,-1.09499,-0.851481,0.0,151.996,123.111,150.628,20.0256,62.0
1696.0,10.964948,0.917191,1.1324,-23.679,0.0,1.13265,2.98826,-0.64229,2.81584,4.54396,-0.759336,-0.564907,0.0,101.306,49.6213,100.99,20.2663,52.0
2193.0,14.061716,1.059178,1.2001,-24.415,8.507,1.20513,1.84018,-0.482464,1.62505,2.65972,-0.712286,-0.424797,0.0,112.393,86.718,108.854,19.6956,52.0
2080.0,13.24161,0.461847,1.3332,-25.315,8.845,1.10688,2.53768,-0.811632,2.39158,4.3818,-0.975293,-0.761489,0.0,154.212,117.616,153.424,19.2169,59.0
2282.0,14.603134,0.687053,1.9199,-28.602,0.0,1.26436,5.0,-1.45,3.40922,4.71936,-1.52861,-1.33191,1.0,226.465,156.223,226.477,16.8123,62.0
2026.0,12.925875,0.35808,1.5511,-24.867,8.217,1.31425,1.74945,-0.831998,1.43588,3.39775,-1.1773,-0.723101,0.0,149.127,145.161,146.843,19.8742,60.0
2059.0,13.135131,0.856411,0.4085,-22.881,7.635,1.30283,1.9691,-0.757804,1.68448,2.86052,-0.93246,-0.689232,0.0,155.802,145.07,152.81,18.6064,58.0
2007.0,12.838591,0.756002,0.7264,-24.903,8.351,0.757217,2.87808,-1.15804,2.76824,4.49938,-1.26761,-1.11179,0.0,216.411,155.516,215.836,18.0679,63.0
1810.0,11.641932,0.532506,0.9354,-23.965,8.642,1.34916,2.36356,-0.6984,2.17882,4.10622,-0.877023,-0.637455,0.0,123.338,91.9173,121.858,19.5389,54.0
1727.0,11.163871,0.306357,1.867,-27.318,9.381,1.19388,2.1953,-0.923903,2.04128,3.97029,-1.14476,-0.887362,0.0,196.664,153.841,194.847,17.9845,64.0
1876.0,12.025239,-1.056006,2.5274,-27.926,0.0,1.04336,3.34017,-1.30659,2.97296,4.61618,-1.42876,-1.21943,0.0,195.41,155.292,195.358,17.9879,58.0
1822.0,11.697386,-0.85003,0.8406,-24.645,8.784,1.09094,3.02748,-0.85317,2.86279,4.57677,-0.946511,-0.809822,0.0,179.257,106.362,179.082,18.7558,64.0
1870.0,11.999449,-0.864972,1.2551,-24.973,8.955,1.22169,2.72573,-0.882033,2.58614,4.4722,-1.00789,-0.830304,0.0,169.777,135.285,169.267,19.3725,64.0
2277.0,14.55966,1.258408,2.4949,-28.26,0.0,1.09021,1.25234,-0.545805,0.952156,1.55569,-0.673367,-0.469063,0.0,166.131,155.851,157.835,17.6463,59.0
1672.0,10.847629,-0.264559,2.7979,-27.944,0.0,0.994658,0.773553,-0.077238,0.246324,0.975785,-0.178884,0.106061,0.0,119.728,117.084,106.052,18.1682,56.0
2332.0,14.944415,0.048633,0.6819,-24.001,8.54,1.45946,2.15394,-0.385805,1.96827,3.42073,-0.538094,-0.347359,0.0,116.246,65.3849,113.643,18.8936,57.0
